trackId,trackName,artistName,albumName,popularity,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,broad_genre
02DVff4QKx4mZvcWKMbZx3,This one's on me,Emma Steinbakken,This one's on me,42.0,"norwegian pop, scandipop",0.653,0.741,8.0,-6.294,1.0,0.0661,0.126,0.0,0.166,0.362,112.973,164289.0,4.0,Pop
0eSx5b1VuqB8ncSmXdhCpV,Not Worth It,Emotional Oranges,The Juice: Vol. II,45.0,indie r&b,0.758,0.53,4.0,-5.863,0.0,0.0283,0.0937,0.000154,0.164,0.525,108.011,186387.0,4.0,Indie/Alternative
3qRHCvn70YpVFFkx3lrAYf,Body on Me (feat. Chris Brown),Rita Ora,Body on Me (feat. Chris Brown),0.0,"dance pop, pop, uk pop",0.636,0.741,11.0,-5.436,0.0,0.041,0.0132,0.0,0.287,0.53,88.999,225218.0,4.0,Pop
72Bz4ciRZPBcVSw0nrZDHi,Do It Again,Pia Mia,Do It Again,74.0,"dance pop, pop, post-teen pop",0.712,0.564,8.0,-6.527,1.0,0.047,0.0266,0.0,0.0874,0.411,95.95,207747.0,4.0,Pop
3CRtbOoAP82y0VbPO5j1ft,Too Sad To Cry,Sasha Alex Sloan,Self Portrait,61.0,alt z,0.515,0.27,10.0,-9.935,1.0,0.0357,0.842,0.0,0.114,0.234,120.483,208987.0,4.0,Indie/Alternative
3G6hD9B2ZHOsgf4WfNu7X1,Team,Lorde,Pure Heroine,81.0,"art pop, metropopolis, nz pop, pop",0.69,0.578,6.0,-7.436,1.0,0.0929,0.167,0.0,0.305,0.416,99.961,193059.0,4.0,EDM
7ARveOiD31w2Nq0n5FsSf8,Perfect Places,Lorde,Melodrama,72.0,"art pop, metropopolis, nz pop, pop",0.622,0.58,1.0,-5.273,0.0,0.0504,0.00241,2.95e-05,0.112,0.512,104.41,221874.0,4.0,EDM
39TATbzOKDwiWdrmuQBLGK,Nothing Really Matters,Tiësto,The London Sessions,32.0,"big room, brostep, dutch edm, edm, house, pop dance, slap house, trance",0.732,0.847,5.0,-4.255,0.0,0.0426,0.00491,1.77e-06,0.281,0.697,123.023,157478.0,4.0,EDM
7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,My Everything,86.0,pop,0.628,0.593,8.0,-5.036,1.0,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267.0,4.0,Pop
3M9Apu4OZfylLTFKvgEtKa,Ritual,Tiësto,Ritual,68.0,"big room, brostep, dutch edm, edm, house, pop dance, slap house, trance",0.647,0.726,3.0,-4.389,0.0,0.0552,0.157,0.0,0.0844,0.767,114.996,198996.0,4.0,EDM
6h5PAsRni4IRlxWr6uDPTP,More Than You Know,Axwell /\ Ingrosso,More Than You Know,84.0,"edm, pop dance",0.646,0.741,5.0,-4.973,0.0,0.034,0.0275,0.0,0.312,0.571,123.077,203000.0,4.0,EDM
1bFQhFmmfURmAIzyp5nIRO,Globetrotter,Ludvigsson,Globetrotter,37.0,swedish tropical house,0.715,0.802,6.0,-5.002,1.0,0.0298,0.0816,0.0,0.108,0.379,113.986,166299.0,4.0,EDM
6MxCEyY5gOXUN8oey1PHKf,Unfold,Porter Robinson,Unfold,30.0,"complextro, edm, electro house, pop dance, progressive electro house",0.177,0.531,10.0,-6.814,1.0,0.0387,0.0201,4.99e-05,0.0996,0.097,84.289,285822.0,5.0,EDM
5C4NMi4fPpdFPnMZVsyG8H,Something New,Axwell /\ Ingrosso,More Than You Know,59.0,"edm, pop dance",0.577,0.851,11.0,-3.975,1.0,0.0339,0.0197,0.000462,0.118,0.396,129.952,247147.0,4.0,EDM
3YY9Yu1JsgVfF1lOXEenq9,A Second to Midnight,Kylie Minogue,A Second to Midnight,25.0,"australian dance, australian pop, dance pop, eurodance, new wave pop",0.803,0.764,5.0,-5.233,1.0,0.0387,0.0339,0.000703,0.206,0.614,122.014,207987.0,4.0,EDM
7qvxFz3JodM0A7xEM7k3YD,Chained To The Rhythm,Katy Perry,Witness,74.0,pop,0.562,0.8,0.0,-5.404,1.0,0.112,0.0814,0.0,0.199,0.471,95.029,237733.0,4.0,Pop
2lLOg2VvPBMoCUOvhJ2ILe,No Words (feat. Yendry),Emotional Oranges,The Juicebox,33.0,indie r&b,0.762,0.538,4.0,-11.663,0.0,0.0532,0.445,0.0402,0.0867,0.212,113.019,190105.0,4.0,Indie/Alternative
5NQJnRpJHRaupdegphntQT,Jealous - Remix,Nick Jonas,Nick Jonas X2,72.0,"dance pop, pop",0.684,0.71,11.0,-3.614,0.0,0.0779,0.0132,0.0,0.444,0.451,93.007,222187.0,4.0,Pop
5brMyscUnQg14hMriS91ks,Kanye,The Chainsmokers,Kanye,55.0,pop,0.599,0.614,10.0,-6.573,1.0,0.0517,0.00203,1.56e-06,0.117,0.122,128.044,229947.0,4.0,Pop
6jOfKvLoIdKu7UARpK2sMw,Heart So Big,Matoma,Heart So Big,49.0,"pop dance, tropical house",0.613,0.873,7.0,-5.553,1.0,0.0493,0.0116,0.0512,0.118,0.46,104.958,216000.0,4.0,Pop
02em5H1JIgXssJzQKN6h4M,Run,Becky Hill,Only Honest On The Weekend,0.0,"pop dance, pop house, uk dance, uk pop",0.606,0.883,5.0,-2.71,1.0,0.0379,0.0417,0.0,0.0761,0.569,124.026,190093.0,4.0,Pop
31DsZ9tyytV1rNCZ33yG0D,Give Me Your Love,Lucas & Steve,Give Me Your Love,42.0,"dutch house, edm, electro house, pop dance, progressive electro house",0.591,0.753,11.0,-4.946,1.0,0.0403,0.113,0.0,0.0627,0.528,128.009,202530.0,4.0,EDM
4W1JavoraGzh83nluQHY6C,You Were Loved (with OneRepublic),Gryffin,You Were Loved (with OneRepublic),55.0,"edm, pop dance",0.636,0.69,10.0,-5.011,1.0,0.0484,0.0947,0.0,0.169,0.444,123.994,221885.0,4.0,EDM
25Mf35cnnFalpVNFp0g3hW,First Time,M-22,First Time,55.0,"house, pop dance",0.705,0.838,8.0,-3.69,1.0,0.0389,0.00449,0.00037,0.0926,0.219,124.03,188919.0,4.0,EDM
3PPD1wg591kQnsws16mlkS,chances,thuy,i hope u see this,56.0,"bedroom r&b, chill r&b",0.748,0.472,3.0,-9.15,0.0,0.0557,0.0822,0.0,0.0525,0.605,141.93,167313.0,4.0,Indie/Alternative
2rgtCOVK2tpfao2VjURn84,Lovers on the Sun (feat. Sam Martin),David Guetta,Listen,74.0,"big room, dance pop, edm, pop, pop dance",0.645,0.891,6.0,-2.505,0.0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,203520.0,4.0,EDM
3OwPSJu609AMzotCEyoMiO,The Nights,Avicii,The Days / Nights,0.0,"dance pop, edm, pop, pop dance",0.529,0.854,6.0,-5.29,1.0,0.0436,0.0178,0.0,0.242,0.654,125.984,176658.0,4.0,Pop
08TCIO6LpgC11UdayeOxWB,Circles Around This Town,Maren Morris,Humble Quest,49.0,"classic texas country, contemporary country",0.591,0.814,4.0,-4.986,1.0,0.0468,0.015,0.0,0.117,0.815,149.9,195760.0,4.0,Indie/Alternative
2kxytjpDPwjZGqVLH8eWkr,Humble Quest,Maren Morris,Humble Quest,42.0,"classic texas country, contemporary country",0.623,0.727,3.0,-6.585,1.0,0.037,0.0721,0.000318,0.117,0.349,113.902,204240.0,4.0,Indie/Alternative
5QspkeTnBCstPaJ15sbMcW,Falling,LÉON,LÉON,12.0,"indie poptimism, metropopolis",0.722,0.781,8.0,-3.536,1.0,0.0321,0.0171,0.0,0.0744,0.644,137.907,234894.0,4.0,Indie/Alternative
7BsufIB8xaOWGrRoafeGKx,Pink,LÉON,LÉON,8.0,"indie poptimism, metropopolis",0.238,0.466,9.0,-8.291,1.0,0.038,0.637,0.0,0.106,0.173,176.339,203302.0,3.0,Indie/Alternative
5SUKnxEQaFFeudmI4qYLd9,Should’ve Been Us,Tori Kelly,Unbreakable Smile,51.0,"pop, post-teen pop",0.647,0.759,6.0,-5.468,0.0,0.12,0.00367,1.13e-05,0.0704,0.424,89.944,186467.0,4.0,Pop
53ikeLt0p50prMWLTcgGGB,Ghosts - Radio Edit,Mako,Ghosts,4.0,pop edm,0.424,0.712,5.0,-4.758,1.0,0.0683,0.24,0.0,0.11,0.135,125.972,236190.0,4.0,Pop
2LhvN68AkmtXQkwNI0lAkx,Real Life - Ossian Remix,Mako,Real Life,1.0,pop edm,0.67,0.825,5.0,-5.419,1.0,0.0306,0.0524,0.00364,0.105,0.611,99.99,236379.0,4.0,Pop
1PQ8ywTy9V2iVZWJ7Gyxxb,Our Story - Radio Edit,Mako,Our Story,18.0,pop edm,0.518,0.689,8.0,-3.526,1.0,0.0356,0.173,0.0,0.149,0.412,128.067,208125.0,4.0,Pop
5T4oOFIKPUsfl3nBjN3RVi,Can't Buy Love (feat. SAARA),THRDL!FE,Can't Buy Love (feat. SAARA),27.0,uk dance,0.612,0.805,8.0,-4.213,0.0,0.0709,0.0167,3.21e-06,0.0774,0.451,117.086,187559.0,4.0,EDM
7mXNYEVh9FW72c12qBaO3p,Only You,Alesso,Only You,62.0,"dance pop, edm, pop, pop dance, progressive electro house",0.483,0.917,3.0,-2.528,1.0,0.0438,0.00235,0.000347,0.119,0.323,129.035,145174.0,4.0,Pop
7EfvDSMeQFkCmLW14AX7kP,What You Said,LÉON,LÉON,5.0,"indie poptimism, metropopolis",0.368,0.43,5.0,-5.454,1.0,0.0329,0.692,0.0,0.121,0.199,130.334,206922.0,3.0,Indie/Alternative
0vGy4cesh6K8beoRGZ4Z3i,Paradise - Radio Edit,Benny Benassi,Paradise,4.0,"dutch house, edm, electro house, pop dance",0.592,0.865,11.0,-5.426,1.0,0.0493,0.00923,0.0,0.12,0.511,127.878,233169.0,4.0,EDM
0MhLe8surFY73mw184u2N4,Monsters,Midnight Kids,Monsters,25.0,pop edm,0.541,0.674,0.0,-5.098,1.0,0.0459,0.29,0.0,0.0731,0.595,99.934,237930.0,4.0,Pop
0n3G0FcRQRGMAqy0w01Ts3,Those Were The Days (feat. Jared Lee),Midnight Kids,Those Were The Days (feat. Jared Lee),41.0,pop edm,0.51,0.64,1.0,-5.736,0.0,0.0382,0.137,0.0,0.137,0.195,120.027,200249.0,4.0,Pop
1wjjc9SGlmzzXDI26gim3p,Serious (with Matthew Koma),Midnight Kids,Serious (with Matthew Koma),39.0,pop edm,0.53,0.763,4.0,-3.348,1.0,0.0367,0.242,0.0,0.117,0.226,100.002,182400.0,4.0,Pop
3ZPaj6I2mWRq8pUZv1Peog,Run It (feat. Annika Wells),Midnight Kids,Run It (feat. Annika Wells),32.0,pop edm,0.516,0.737,8.0,-4.368,1.0,0.0457,0.391,0.0,0.116,0.222,93.026,219225.0,4.0,Pop
62AcDJes1GUi2QbQiZdFi0,Last Time,Midnight Kids,Last Time,26.0,pop edm,0.659,0.531,5.0,-5.61,1.0,0.0298,0.275,0.000101,0.094,0.238,119.933,224228.0,4.0,Pop
1zWM2pbCXQxVzvDU11AblI,Can't Buy Love (feat. Baby E),B-Case,Can't Buy Love (feat. Baby E),39.0,pop edm,0.742,0.834,4.0,-5.398,0.0,0.0865,0.104,2.09e-06,0.434,0.372,120.013,156510.0,4.0,Pop
09IStsImFySgyp0pIQdqAc,The Middle,Zedd,The Middle,82.0,"complextro, edm, german techno, pop, pop dance",0.753,0.657,7.0,-3.061,1.0,0.0449,0.171,0.0,0.112,0.437,107.01,184732.0,4.0,EDM
5b1DQvXpubrUx0xeOB4f6n,Grey Area,Grey,Grey Area,37.0,pop edm,0.659,0.478,4.0,-4.209,0.0,0.0525,0.329,0.0,0.191,0.172,92.023,168027.0,4.0,Pop
4heFQCyiW0RUEX1Q1lb008,Different World (feat. CORSAK),Alan Walker,Different World,62.0,electro house,0.602,0.752,7.0,-4.931,0.0,0.0361,0.0638,0.0,0.13,0.331,130.037,202907.0,4.0,EDM
7M54dxUoajr92rRyEDTJqj,Lock It Up (feat. THEY.),Emotional Oranges,The Juicebox,42.0,indie r&b,0.669,0.744,5.0,-5.585,0.0,0.0401,0.527,1.02e-05,0.14,0.906,92.934,181882.0,4.0,Indie/Alternative
0Bbzp10kWw3OIr27CwPuHx,Down To Miami (feat. Becky G),Emotional Oranges,The Juicebox,42.0,indie r&b,0.623,0.611,5.0,-8.697,0.0,0.0608,0.299,0.00213,0.1,0.324,96.891,175943.0,4.0,Indie/Alternative
5jrr4qdmd6jmstVgHxCXMO,Personal,Emotional Oranges,The Juice: Vol. I,51.0,indie r&b,0.825,0.523,0.0,-7.021,1.0,0.0736,0.0973,3.32e-05,0.152,0.573,100.014,225200.0,4.0,Indie/Alternative
4mo9EGUgZ2FhgpWZNvHA6V,Little by Little,Tritonal,U & Me,0.0,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house, progressive trance",0.549,0.598,6.0,-4.526,1.0,0.0412,0.802,7.5e-05,0.127,0.244,121.943,338361.0,4.0,EDM
44LpfUYLsWQEDpfT5apA3i,Gonna Be Alright,Tritonal,U & Me,0.0,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house, progressive trance",0.685,0.929,9.0,-1.815,0.0,0.0752,0.402,0.0,0.178,0.696,135.062,222222.0,4.0,EDM
2UnBbINT5x5YuE5kSw1Df3,Real,Tritonal,U & Me,0.0,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house, progressive trance",0.699,0.687,6.0,-6.801,0.0,0.0391,0.774,3.73e-05,0.164,0.351,110.033,202909.0,4.0,EDM
33CfD8UkDEcSdAP9j4QpUY,All Day And Night,Jax Jones,All Day And Night,60.0,"dance pop, edm, house, pop dance, uk dance, uk pop",0.585,0.782,1.0,-4.101,0.0,0.0897,0.269,0.0,0.156,0.521,121.908,169303.0,4.0,Pop
0WWqHiJQfQ31dx3G1hdrNY,Hard Pass,Tritonal,U & Me,0.0,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house, progressive trance",0.578,0.696,0.0,-4.302,0.0,0.0317,0.382,0.0,0.212,0.519,104.991,236139.0,4.0,EDM
7geS7hzMmSiJXCsASnLKms,Keep It Complicated,Midnight Kids,Keep It Complicated,29.0,pop edm,0.403,0.701,1.0,-4.903,1.0,0.0548,0.0205,0.0,0.321,0.385,89.874,220000.0,4.0,Pop
2igbKtoBMXdYgYPkCpl0V4,Body Moves,DNCE,DNCE,55.0,"dance pop, pop",0.655,0.693,5.0,-5.148,0.0,0.0372,0.00166,0.0,0.0398,0.868,102.028,236453.0,4.0,Pop
5M9jOReAKGZ2AttVefFjTY,Don't Look Down (feat. Usher),Martin Garrix,Don't Look Down (feat. Usher),68.0,"dutch edm, edm, pop, pop dance, progressive house",0.575,0.831,0.0,-5.972,1.0,0.0356,0.00406,0.000449,0.111,0.377,127.991,223140.0,4.0,EDM
33lXq3csEWwYNn6x0sM3Et,Something Better,Audien,Daydreams,51.0,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house",0.549,0.835,2.0,-2.632,1.0,0.0656,0.0692,0.0,0.212,0.423,126.08,212619.0,4.0,EDM
2wXhdaTnmkkFSOidKfnOxA,Want You Back,HAIM,Something to Tell You,51.0,"indietronica, metropopolis",0.635,0.853,0.0,-3.926,1.0,0.048,0.121,0.0,0.371,0.372,112.964,232120.0,4.0,EDM
4fnctse2eIRf7dvOhIGO4P,Somebody Else - Alt Edit,The 1975,Somebody Else,44.0,"modern alternative rock, modern rock, pop, pov: indie, rock",0.658,0.834,0.0,-5.24,1.0,0.0631,0.125,6.03e-05,0.138,0.605,101.023,241973.0,4.0,Indie/Alternative
316r1KLN0bcmpr7TZcMCXT,The Sound,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",63.0,"modern alternative rock, modern rock, pop, pov: indie, rock",0.646,0.938,0.0,-4.735,1.0,0.0754,0.0875,6.52e-06,0.447,0.545,120.708,248880.0,4.0,Indie/Alternative
2Ow4Pmi0VOOLvbmJ8V70qo,How to Be a Heartbreaker,MARINA,Electra Heart,50.0,"metropopolis, pop, pov: indie, uk alternative pop",0.69,0.897,11.0,-4.696,0.0,0.0506,0.0142,0.0,0.108,0.849,140.05,221493.0,4.0,EDM
3cBbeY7DCckx8eEQ70AM5y,Every Piece Of Me (with Echos),ILLENIUM,ASCEND,44.0,"edm, melodic dubstep, pop dance",0.343,0.321,7.0,-9.53,0.0,0.0357,0.514,0.000505,0.232,0.44,119.096,223405.0,5.0,EDM
5Cevkgj9FyNRFIwY3xSCn8,Hold On (with Georgia Ku),ILLENIUM,ASCEND,56.0,"edm, melodic dubstep, pop dance",0.506,0.744,9.0,-3.605,1.0,0.042,0.0463,6.62e-06,0.52,0.396,76.056,235263.0,4.0,EDM
0JUa73C2r5beBMhy9NXX1E,The Night Out - Madeon Remix,Martin Solveig,The Night Out EP,33.0,"disco house, edm, electro house, filter house, house, pop dance, vocal house",0.452,0.896,8.0,-4.239,0.0,0.0654,0.00161,0.000157,0.14,0.35,127.984,220500.0,4.0,EDM
0CZ8lquoTX2Dkg7Ak2inwA,1950,King Princess,1950,72.0,"alt z, indie pop, nyc pop",0.6,0.535,4.0,-7.043,1.0,0.107,0.648,4.7e-06,0.162,0.269,71.912,225133.0,4.0,Indie/Alternative
7jdBp6gDHrCK0YVKuqrU8d,Arm's Length,Kacy Hill,Bloo,41.0,"la pop, modern alternative pop",0.631,0.537,1.0,-6.896,1.0,0.0242,0.448,2.22e-06,0.0819,0.379,96.969,200947.0,4.0,Pop
1gX4wETtMGvOB7u1proVfj,Call On Me,RAYE,Call On Me,50.0,"uk contemporary r&b, uk pop",0.582,0.889,0.0,-4.386,1.0,0.0491,0.021,0.0,0.687,0.438,121.977,194880.0,4.0,Indie/Alternative
5HGsjIcYCoDswGGmJHFTUz,Nicknames (feat. gnash),Walk off the Earth,Meet You There,34.0,"canadian rock, pop rock",0.596,0.56,5.0,-7.617,1.0,0.0918,0.166,1.5e-05,0.196,0.684,180.117,186496.0,4.0,Pop
0Vzrki9UXx6emkXnhNKvG2,about you,NOTD,about you,0.0,"pop dance, pop edm",0.561,0.772,7.0,-5.262,1.0,0.0331,0.332,1.08e-06,0.314,0.255,109.995,167069.0,4.0,Pop
287p7lbcw95SrINpsNJTzk,Magnificent,Oh Wonder,Magnificent,0.0,"electropop, indie poptimism, pov: indie",0.622,0.392,9.0,-12.572,1.0,0.0405,0.336,0.00962,0.073,0.413,79.977,268528.0,4.0,Indie/Alternative
3UbCMiXR6d9zcfNRS0mTzG,Keeping Your Head Up,Birdy,Beautiful Lies,41.0,"neo mellow, uk pop",0.599,0.78,11.0,-5.033,1.0,0.0527,0.156,0.0,0.189,0.529,122.077,208395.0,4.0,Pop
2XMTqoHHSH0lvuXrvIEdco,Capsize,FRENSHIP,Truce - EP,70.0,"electropop, indie poptimism, la pop",0.683,0.708,5.0,-6.244,0.0,0.0305,0.0398,0.155,0.686,0.355,92.991,237707.0,4.0,Indie/Alternative
7jSEuzWUZphC7ioXJ54Bk9,Lost Time,LÉON,LÉON,9.0,"indie poptimism, metropopolis",0.471,0.72,1.0,-6.752,1.0,0.0586,0.279,0.0,0.114,0.321,83.442,232388.0,4.0,Indie/Alternative
3SlzwAZ8BH5xZvfQjpSChY,@elio.irl,ELIO,Can You Hear Me Now?,51.0,"alt z, electropop",0.706,0.468,4.0,-7.326,1.0,0.0253,0.13,0.00135,0.102,0.768,105.015,234362.0,4.0,Indie/Alternative
48o9xqLcWr5sPqNAJF9ft1,count on,Shallou,count on,44.0,"electropop, indie electropop, vapor soul",0.689,0.503,8.0,-10.061,0.0,0.101,0.195,0.232,0.0678,0.0634,116.079,206995.0,4.0,Indie/Alternative
3Ie71XbriZ9qlXFZlEq8FJ,Hold You Back,Emotional Oranges,The Juice: Vol. I,44.0,indie r&b,0.753,0.575,8.0,-8.559,0.0,0.0414,0.0737,0.0271,0.133,0.519,97.989,182533.0,4.0,Indie/Alternative
1puaMbxVMGdZnPTk1rq19X,Lose My Cool,Foxes,All I Need,37.0,"electropop, metropopolis, uk pop",0.626,0.749,8.0,-4.496,1.0,0.0298,0.0946,0.0,0.113,0.585,127.995,202253.0,4.0,EDM
0c6VZrNTno6PxJpsHKWh7C,The Kick,Foxes,The Kick,29.0,"electropop, metropopolis, uk pop",0.683,0.828,1.0,-5.091,1.0,0.0434,0.00436,8.38e-05,0.0769,0.57,117.015,200453.0,4.0,EDM
3eDIItHQg5S69tfVR12RYh,Scar,Foxes,All I Need,40.0,"electropop, metropopolis, uk pop",0.568,0.628,10.0,-4.443,1.0,0.045,0.435,0.0,0.0672,0.386,79.943,188280.0,4.0,EDM
7uC4e7YPTdwZbC3MrOAoaK,Holding Onto Heaven,Foxes,Glorious (Deluxe),38.0,"electropop, metropopolis, uk pop",0.539,0.747,1.0,-9.371,1.0,0.0441,0.00421,5.66e-06,0.0828,0.281,125.848,211253.0,4.0,EDM
2yj8xbWxfrW8azD7VDQBER,Sundays,Emotional Oranges,The Juice: Vol. II,55.0,indie r&b,0.737,0.558,7.0,-7.596,0.0,0.0275,0.225,0.106,0.124,0.416,97.992,189093.0,4.0,Indie/Alternative
5Z3zRrMIJk7CVpfcLsM9wD,King,Olly Alexander (Years & Years),Communion,67.0,"dance pop, gauze pop, pop, pop dance, uk pop",0.56,0.857,4.0,-4.145,0.0,0.0384,0.0594,0.0,0.381,0.432,119.975,215360.0,4.0,Pop
19EiGHJ6ukPjXG2pVYZb20,Wildest Dreams,LÉON,Circles,8.0,"indie poptimism, metropopolis",0.458,0.643,0.0,-7.319,1.0,0.0277,0.00201,0.0043,0.138,0.437,142.996,283505.0,4.0,Indie/Alternative
0sYfwwEy0UyNizk6na4zGm,Just Like You,Emotional Oranges,The Juice: Vol. II,53.0,indie r&b,0.722,0.683,1.0,-7.187,1.0,0.0333,0.00439,0.000642,0.125,0.522,101.034,215840.0,4.0,Indie/Alternative
4deXCKYzMk7s3m2hlapafi,Say No More,Fickle Friends,You Are Someone Else,33.0,"gauze pop, indie poptimism, metropopolis",0.644,0.911,10.0,-3.054,1.0,0.0332,0.0456,0.000277,0.031,0.889,109.991,207200.0,4.0,Indie/Alternative
1WTv76ouGCJZ0Rhz15YkIC,"I CAN HAVE IT ALL (feat. Bryson Tiller, H.E.R. & Meek Mill)",DJ Khaled,KHALED KHALED,43.0,"hip hop, miami hip hop, pop rap, rap",0.428,0.725,2.0,-6.035,0.0,0.188,0.0567,0.0,0.112,0.376,74.946,270188.0,4.0,Pop
1R6HCzZI4o2gwaax6pw8ry,Brave Soul,ILLENIUM,Fallen Embers,46.0,"edm, melodic dubstep, pop dance",0.517,0.309,5.0,-8.606,0.0,0.0358,0.384,2.53e-06,0.102,0.256,90.036,277333.0,4.0,EDM
2umqe74ItZBWCdChsHtXjQ,U & Me,ILLENIUM,Fallen Embers,53.0,"edm, melodic dubstep, pop dance",0.563,0.837,8.0,-5.025,1.0,0.0457,0.0128,0.00922,0.0401,0.631,88.02,213500.0,4.0,EDM
5BQHyj5Pb3dUY8W6TSjeTF,Waves of Blue,Majid Jordan,Waves of Blue,4.0,"canadian contemporary r&b, canadian hip hop",0.652,0.861,6.0,-4.863,0.0,0.0565,0.00743,2.25e-05,0.337,0.333,99.983,208747.0,4.0,Indie/Alternative
0qH4xYxCrvqO86YyLbkTrB,Fragments,ILLENIUM,Fallen Embers,51.0,"edm, melodic dubstep, pop dance",0.408,0.783,2.0,-5.081,1.0,0.0589,0.101,3.45e-06,0.181,0.344,175.956,210000.0,4.0,EDM
3DgXhNbtB4K8FKAIyFbi53,Remember I Told You - Frank Walker Remix,Nick Jonas,Remember I Told You,14.0,"dance pop, pop",0.516,0.894,5.0,-4.695,0.0,0.21,0.0201,0.0,0.446,0.624,217.97,225733.0,4.0,Pop
0am001WwFBVGDGLwRh3ixi,Rather Be (feat. Jess Glynne),Clean Bandit,New Eyes,67.0,"pop, uk dance, uk funky",0.799,0.586,11.0,-6.735,1.0,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833.0,4.0,Pop
7wCCS3boWU9LFJiSNfXZBr,Lullabies,CHVRCHES,Screen Violence: Director’s Cut,0.0,"indietronica, metropopolis, neo-synthpop, shimmer pop",0.594,0.813,1.0,-5.955,0.0,0.0373,0.00214,5.74e-06,0.0853,0.686,100.012,224602.0,4.0,EDM
7b63AiSD37IYRJBrEQcfdR,Amazing,Foxes,All I Need,35.0,"electropop, metropopolis, uk pop",0.526,0.864,1.0,-3.42,1.0,0.0331,0.00233,0.00143,0.103,0.393,120.011,227093.0,4.0,EDM
2pp4YkeYFrHQzswzvBP8LR,Courage,Foxes,Friends In The Corner EP,24.0,"electropop, metropopolis, uk pop",0.503,0.597,2.0,-5.63,1.0,0.0481,0.0945,4.23e-05,0.166,0.425,94.399,247080.0,4.0,EDM
3Q95VQL8yWRO8mkF6VoDzi,Sunset Jesus,Avicii,Stories,53.0,"dance pop, edm, pop, pop dance",0.61,0.788,7.0,-3.599,1.0,0.0646,0.0278,1.06e-06,0.13,0.687,104.934,264733.0,4.0,Pop
7xdTkx2wQXaxlO55h7xwtM,Get into My Car,Echosmith,Inside a Dream EP,32.0,"electropop, indie poptimism, viral pop",0.519,0.929,5.0,-2.55,1.0,0.0414,0.162,0.0,0.329,0.175,92.005,225067.0,4.0,Indie/Alternative
1iq0LXM121PVmfvbzrm3Mw,Lessons,Echosmith,Inside a Dream EP,30.0,"electropop, indie poptimism, viral pop",0.784,0.693,11.0,-5.007,0.0,0.0277,0.466,0.0,0.0917,0.823,118.019,255846.0,4.0,Indie/Alternative
13P5rwmk2EsoFRIz9UCeh9,Cool Kids,Echosmith,Talking Dreams,75.0,"electropop, indie poptimism, viral pop",0.719,0.671,8.0,-6.279,1.0,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627.0,4.0,Indie/Alternative
1T3FKTZL95t2YIGwj7vHwE,Screaming,CHVRCHES,Screen Violence: Director’s Cut,0.0,"indietronica, metropopolis, neo-synthpop, shimmer pop",0.457,0.722,2.0,-7.614,1.0,0.0305,0.0125,0.000669,0.0958,0.356,77.481,214543.0,4.0,EDM
1MtUq6Wp1eQ8PC6BbPCj8P,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,"At Night, Alone.",69.0,"dance pop, pop, pop dance, pop rap",0.664,0.714,7.0,-6.645,0.0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,197933.0,4.0,Pop
6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,Heathens,84.0,"modern rock, pop, pov: indie, rock",0.732,0.396,4.0,-9.348,0.0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,195920.0,4.0,Indie/Alternative
2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,Blurryface,85.0,"modern rock, pop, pov: indie, rock",0.645,0.713,6.0,-5.355,1.0,0.0393,0.00835,0.0,0.113,0.566,74.989,214507.0,4.0,Indie/Alternative
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,Blurryface,88.0,"modern rock, pop, pov: indie, rock",0.734,0.637,4.0,-5.677,0.0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333.0,4.0,Indie/Alternative
57mB16Xs06a7xpmtazYuLi,Settle Down,Fly By Midnight,Settle Down,30.0,singer-songwriter pop,0.384,0.504,9.0,-10.779,1.0,0.0652,0.607,0.0,0.0983,0.397,105.371,178339.0,4.0,Pop
6JLzIJYRCA4s5FVoZBza2e,Bad (feat. Jessame),Lost Kings,Bad (feat. Jessame),32.0,"pop dance, pop edm",0.678,0.845,5.0,-6.101,0.0,0.0276,0.142,0.00776,0.0937,0.797,110.006,198846.0,4.0,Pop
4G1VSeur60LcmRElQRI8Zk,Runaway,Lost Kings,"It's Not You, It's Me",29.0,"pop dance, pop edm",0.756,0.73,6.0,-5.92,1.0,0.0358,0.138,2.6e-05,0.0415,0.558,140.033,175140.0,4.0,Pop
